,Season,Round,Venue,Date,Home,GHome,GAway,Away,Winner
1023,2001.0,Regular Season,Cotton Bowl,2001-07-18,DAL,3.0,0.0,TB,DAL
1024,2001.0,Regular Season,Lockhart Stadium,2001-07-18,MIAF,2.0,1.0,CHI,MIAF
1025,2001.0,Regular Season,Soldier Field,2001-07-21,CHI,2.0,1.0,DAL,CHI
1026,2001.0,Regular Season,MAPFRE Stadium,2001-07-21,CLB,2.0,1.0,SJ,CLB
1027,2001.0,Regular Season,Raymond James Stadium,2001-07-21,TB,1.0,2.0,COL,COL
1028,2001.0,Regular Season,Giants Stadium,2001-07-21,RBNY,2.0,1.0,DC,RBNY
1029,2001.0,Regular Season,Arrowhead Stadium,2001-07-29,SKC,2.0,0.0,NE,SKC
1030,2001.0,Regular Season,MAPFRE Stadium,2001-08-01,CLB,3.0,0.0,CHI,CLB
1031,2001.0,Regular Season,Arrowhead Stadium,2001-08-04,SKC,1.0,3.0,CLB,CLB
1032,2001.0,Regular Season,Raymond James Stadium,2001-08-04,TB,2.0,0.0,SJ,TB
1033,2001.0,Regular Season,Foxboro Stadium,2001-08-04,NE,5.0,1.0,DAL,NE
1034,2001.0,Regular Season,Giants Stadium,2001-08-04,RBNY,2.0,1.0,MIAF,RBNY
1035,2001.0,Regular Season,Foxboro Stadium,2001-08-08,NE,1.0,5.0,SJ,SJ
1036,2001.0,Regular Season,Cotton Bowl,2001-08-11,DAL,3.0,0.0,RBNY,DAL
1037,2001.0,Regular Season,Foxboro Stadium,2001-08-11,NE,4.0,1.0,MIAF,NE
1038,2001.0,Regular Season,Soldier Field,2001-08-11,CHI,3.0,1.0,TB,CHI
1039,2001.0,Regular Season,Rose Bowl,2001-08-11,LA,1.0,0.0,DC,LA
1040,2001.0,Regular Season,Soldier Field,2001-08-15,CHI,1.0,2.0,MIAF,MIAF
1041,2001.0,Regular Season,MAPFRE Stadium,2001-08-15,CLB,3.0,0.0,DAL,CLB
1042,2001.0,Regular Season,Arrowhead Stadium,2001-08-15,SKC,1.0,2.0,LA,LA
1043,2001.0,Regular Season,Robert F. Kennedy Memorial Stadium,2001-08-15,DC,1.0,2.0,RBNY,RBNY
1044,2001.0,Regular Season,Foxboro Stadium,2001-08-18,NE,2.0,1.0,DC,NE
1045,2001.0,Regular Season,CEFCU Stadium,2001-08-18,SJ,0.0,1.0,CHI,CHI
1046,2001.0,Regular Season,Rose Bowl,2001-08-18,LA,5.0,1.0,TB,LA
1047,2001.0,Regular Season,Lockhart Stadium,2001-08-18,MIAF,4.0,2.0,DAL,MIAF
1048,2001.0,Regular Season,Giants Stadium,2001-08-19,RBNY,0.0,1.0,CLB,CLB
1049,2001.0,Regular Season,Arrowhead Stadium,2001-08-19,SKC,3.0,2.0,COL,SKC
1050,2001.0,Regular Season,Cotton Bowl,2001-08-25,DAL,3.0,0.0,SKC,DAL
1051,2001.0,Regular Season,CEFCU Stadium,2001-08-25,SJ,5.0,2.0,COL,SJ
1052,2001.0,Regular Season,Rose Bowl,2001-08-25,LA,1.0,3.0,CHI,CHI
1053,2001.0,Regular Season,Lockhart Stadium,2001-08-25,MIAF,2.0,3.0,RBNY,RBNY
1054,2001.0,Regular Season,Robert F. Kennedy Memorial Stadium,2001-08-25,DC,2.0,1.0,CLB,DC
1055,2001.0,Regular Season,Raymond James Stadium,2001-08-29,TB,2.0,3.0,DAL,DAL
1056,2001.0,Regular Season,Soldier Field,2001-08-29,CHI,2.0,1.0,CLB,CHI
1057,2001.0,Regular Season,Robert F. Kennedy Memorial Stadium,2001-09-01,DC,5.0,1.0,TB,DC
1058,2001.0,Regular Season,MAPFRE Stadium,2001-09-01,CLB,4.0,1.0,NE,CLB
1059,2001.0,Regular Season,Giants Stadium,2001-09-01,RBNY,0.0,1.0,CHI,CHI
1060,2001.0,Regular Season,CEFCU Stadium,2001-09-01,SJ,3.0,0.0,SKC,SJ
1061,2001.0,Regular Season,Rose Bowl,2001-09-01,LA,3.0,2.0,COL,LA
1062,2001.0,Regular Season,Giants Stadium,2001-09-07,RBNY,3.0,1.0,NE,RBNY
1063,2001.0,Regular Season,Mile High Stadium,2001-09-08,COL,0.0,2.0,LA,LA
1064,2001.0,Regular Season,Arrowhead Stadium,2001-09-08,SKC,1.0,0.0,SJ,SKC
1065,2001.0,Regular Season,Lockhart Stadium,2001-09-08,MIAF,3.0,1.0,DC,MIAF
1066,2001.0,Regular Season,Raymond James Stadium,2001-09-09,TB,1.0,2.0,CLB,CLB
1067,2001.0,Quarter-finals,Soldier Field,2001-09-20,CHI,2.0,0.0,DAL,CHI
1068,2001.0,Quarter-finals,Lockhart Stadium,2001-09-22,MIAF,2.0,0.0,SKC,MIAF
1069,2001.0,Quarter-finals,MAPFRE Stadium,2001-09-22,CLB,1.0,3.0,SJ,SJ
1070,2001.0,Quarter-finals,Arrowhead Stadium,2001-09-26,SKC,3.0,0.0,MIAF,SKC
1071,2001.0,Quarter-finals,CEFCU Stadium,2001-09-26,SJ,3.0,0.0,CLB,SJ
1072,2001.0,Quarter-finals,Giants Stadium,2001-09-26,RBNY,4.0,1.0,LA,RBNY
1073,2001.0,Quarter-finals,Soldier Field,2001-09-29,CHI,2.0,0.0,DAL,CHI
1074,2001.0,Quarter-finals,Lockhart Stadium,2001-09-29,MIAF,2.0,1.0,SKC,MIAF
1075,2001.0,Quarter-finals,Rose Bowl,2001-09-29,LA,4.0,2.0,RBNY,LA
1076,2001.0,Semi-finals,Lockhart Stadium,2001-10-10,MIAF,1.0,0.0,SJ,MIAF
1077,2001.0,Semi-finals,Rose Bowl,2001-10-13,LA,1.0,0.0,CHI,LA
1078,2001.0,Semi-finals,CEFCU Stadium,2001-10-14,SJ,4.0,0.0,MIAF,SJ
1079,2001.0,Semi-finals,Soldier Field,2001-10-17,CHI,1.0,2.0,LA,LA
1080,2001.0,Semi-finals,Lockhart Stadium,2001-10-17,MIAF,0.0,1.0,SJ,SJ
1081,2001.0,MLS Cup 2001,MAPFRE Stadium (Neutral Site),2001-10-21,LA,1.0,2.0,SJ,SJ
1082,2002.0,Regular Season,Giants Stadium,2002-03-23,RBNY,3.0,1.0,NE,RBNY
1083,2002.0,Regular Season,Cotton Bowl,2002-03-23,DAL,0.0,2.0,SJ,SJ
1084,2002.0,Regular Season,Rose Bowl,2002-03-23,LA,2.0,1.0,DC,LA
1085,2002.0,Regular Season,MAPFRE Stadium,2002-03-23,CLB,0.0,2.0,CHI,CHI
1086,2002.0,Regular Season,Giants Stadium,2002-03-27,RBNY,0.0,1.0,CLB,CLB
1087,2002.0,Regular Season,Robert F. Kennedy Memorial Stadium,2002-03-30,DC,2.0,0.0,CHI,DC
1088,2002.0,Regular Season,Empower Field at Mile High,2002-03-30,COL,1.0,0.0,SJ,COL
1089,2002.0,Regular Season,Empower Field at Mile High,2002-04-03,COL,2.0,0.0,DC,COL
1090,2002.0,Regular Season,Cotton Bowl,2002-04-06,DAL,2.0,1.0,DC,DAL
1091,2002.0,Regular Season,MAPFRE Stadium,2002-04-06,CLB,1.0,2.0,RBNY,RBNY
1092,2002.0,Regular Season,CEFCU Stadium,2002-04-06,SJ,2.0,1.0,NE,SJ
1093,2002.0,Regular Season,Rose Bowl,2002-04-06,LA,2.0,1.0,CHI,LA
1094,2002.0,Regular Season,Empower Field at Mile High,2002-04-13,COL,1.0,2.0,RBNY,RBNY
1095,2002.0,Regular Season,Arrowhead Stadium,2002-04-13,SKC,2.0,0.0,SJ,SKC
1096,2002.0,Regular Season,CEFCU Stadium,2002-04-20,SJ,2.0,0.0,COL,SJ
1097,2002.0,Regular Season,Giants Stadium,2002-04-20,RBNY,0.0,2.0,CHI,CHI
1098,2002.0,Regular Season,Robert F. Kennedy Memorial Stadium,2002-04-20,DC,2.0,1.0,SKC,DC
1099,2002.0,Regular Season,MAPFRE Stadium,2002-04-20,CLB,0.0,2.0,NE,NE
1100,2002.0,Regular Season,MAPFRE Stadium,2002-04-27,CLB,1.0,0.0,DC,CLB
1101,2002.0,Regular Season,Rose Bowl,2002-04-27,LA,0.0,1.0,COL,COL
1102,2002.0,Regular Season,Robert F. Kennedy Memorial Stadium,2002-05-04,DC,0.0,3.0,CHI,CHI
1103,2002.0,Regular Season,Arrowhead Stadium,2002-05-04,SKC,1.0,2.0,LA,LA
1104,2002.0,Regular Season,CEFCU Stadium,2002-05-04,SJ,3.0,2.0,CLB,SJ
1105,2002.0,Regular Season,Giants Stadium,2002-05-04,RBNY,1.0,2.0,DAL,DAL
1106,2002.0,Regular Season,Empower Field at Mile High,2002-05-11,COL,2.0,0.0,SKC,COL
1107,2002.0,Regular Season,Gillette Stadium,2002-05-11,NE,2.0,0.0,DAL,NE
1108,2002.0,Regular Season,CEFCU Stadium,2002-05-11,SJ,2.0,1.0,RBNY,SJ
1109,2002.0,Regular Season,Benedetti-Wehrli Stadium,2002-05-11,CHI,0.0,1.0,LA,LA
1110,2002.0,Regular Season,MAPFRE Stadium,2002-05-18,CLB,2.0,0.0,SJ,CLB
1111,2002.0,Regular Season,Arrowhead Stadium,2002-05-18,SKC,2.0,1.0,LA,SKC
1112,2002.0,Regular Season,Cotton Bowl,2002-05-18,DAL,3.0,1.0,COL,DAL
1113,2002.0,Regular Season,Robert F. Kennedy Memorial Stadium,2002-05-18,DC,4.0,2.0,RBNY,DC
1114,2002.0,Regular Season,Gillette Stadium,2002-05-19,NE,1.0,3.0,CHI,CHI
1115,2002.0,Regular Season,Empower Field at Mile High,2002-05-22,COL,5.0,2.0,NE,COL
1116,2002.0,Regular Season,Gillette Stadium,2002-05-25,NE,3.0,2.0,LA,NE
1117,2002.0,Regular Season,Empower Field at Mile High,2002-06-01,COL,3.0,2.0,LA,COL
1118,2002.0,Regular Season,Gillette Stadium,2002-06-01,NE,0.0,2.0,SJ,SJ
1119,2002.0,Regular Season,Benedetti-Wehrli Stadium,2002-06-02,CHI,5.0,4.0,CLB,CHI
1120,2002.0,Regular Season,Rose Bowl,2002-06-08,LA,1.0,0.0,CHI,LA
1121,2002.0,Regular Season,Robert F. Kennedy Memorial Stadium,2002-06-08,DC,3.0,2.0,NE,DC
1122,2002.0,Regular Season,CEFCU Stadium,2002-06-08,SJ,3.0,0.0,SKC,SJ
1123,2002.0,Regular Season,Cotton Bowl,2002-06-08,DAL,4.0,1.0,COL,DAL
1124,2002.0,Regular Season,Gillette Stadium,2002-06-12,NE,1.0,2.0,CLB,CLB
1125,2002.0,Regular Season,Empower Field at Mile High,2002-06-15,COL,1.0,2.0,NE,NE
1126,2002.0,Regular Season,Arrowhead Stadium,2002-06-15,SKC,2.0,0.0,DC,SKC
1127,2002.0,Regular Season,Benedetti-Wehrli Stadium,2002-06-15,CHI,1.0,3.0,DAL,DAL
1128,2002.0,Regular Season,MAPFRE Stadium,2002-06-15,CLB,2.0,1.0,SJ,CLB
1129,2002.0,Regular Season,Giants Stadium,2002-06-15,RBNY,5.0,0.0,LA,RBNY
1130,2002.0,Regular Season,Robert F. Kennedy Memorial Stadium,2002-06-19,DC,2.0,0.0,COL,DC
1131,2002.0,Regular Season,Benedetti-Wehrli Stadium,2002-06-22,CHI,0.0,1.0,RBNY,RBNY
1132,2002.0,Regular Season,CEFCU Stadium,2002-06-22,SJ,4.0,0.0,COL,SJ
1133,2002.0,Regular Season,Arrowhead Stadium,2002-06-22,SKC,3.0,2.0,NE,SKC
1134,2002.0,Regular Season,Rose Bowl,2002-06-22,LA,3.0,0.0,DAL,LA
1135,2002.0,Regular Season,Giants Stadium,2002-06-26,RBNY,0.0,1.0,COL,COL
1136,2002.0,Regular Season,Robert F. Kennedy Memorial Stadium,2002-06-29,DC,1.0,0.0,LA,DC
1137,2002.0,Regular Season,Gillette Stadium,2002-06-29,NE,0.0,2.0,RBNY,RBNY
1138,2002.0,Regular Season,Cotton Bowl,2002-06-29,DAL,1.0,0.0,CLB,DAL
1139,2002.0,Regular Season,CEFCU Stadium,2002-06-29,SJ,2.0,1.0,SKC,SJ
1140,2002.0,Regular Season,Gillette Stadium,2002-07-04,NE,4.0,1.0,CLB,NE
1141,2002.0,Regular Season,Rose Bowl,2002-07-04,LA,2.0,1.0,SJ,LA
1142,2002.0,Regular Season,Empower Field at Mile High,2002-07-04,COL,3.0,2.0,CHI,COL
1143,2002.0,Regular Season,Arrowhead Stadium,2002-07-04,SKC,2.0,1.0,DC,SKC
1144,2002.0,Regular Season,Cotton Bowl,2002-07-04,DAL,2.0,0.0,RBNY,DAL
1145,2002.0,Regular Season,MAPFRE Stadium,2002-07-06,CLB,2.0,3.0,RBNY,RBNY
1146,2002.0,Regular Season,Gillette Stadium,2002-07-06,NE,2.0,0.0,DC,NE
1147,2002.0,Regular Season,Benedetti-Wehrli Stadium,2002-07-07,CHI,2.0,1.0,COL,CHI
1148,2002.0,Regular Season,CEFCU Stadium,2002-07-07,SJ,1.0,0.0,LA,SJ
1149,2002.0,Regular Season,Cotton Bowl,2002-07-13,DAL,2.0,1.0,SJ,DAL
1150,2002.0,Regular Season,Empower Field at Mile High,2002-07-13,COL,1.0,3.0,LA,LA
1151,2002.0,Regular Season,Gillette Stadium,2002-07-13,NE,2.0,4.0,SKC,SKC
1152,2002.0,Regular Season,Giants Stadium,2002-07-13,RBNY,2.0,3.0,CHI,CHI
1153,2002.0,Regular Season,Robert F. Kennedy Memorial Stadium,2002-07-13,DC,1.0,3.0,CLB,CLB
1154,2002.0,Regular Season,Giants Stadium,2002-07-20,RBNY,4.0,3.0,NE,RBNY
1155,2002.0,Regular Season,CEFCU Stadium,2002-07-20,SJ,4.0,0.0,DAL,SJ
1156,2002.0,Regular Season,Gillette Stadium,2002-07-24,NE,2.0,3.0,COL,COL
1157,2002.0,Regular Season,MAPFRE Stadium,2002-07-24,CLB,1.0,0.0,DC,CLB
1158,2002.0,Regular Season,Arrowhead Stadium,2002-07-24,SKC,1.0,3.0,RBNY,RBNY
1159,2002.0,Regular Season,CEFCU Stadium,2002-07-24,SJ,1.0,0.0,CHI,SJ
1160,2002.0,Regular Season,Benedetti-Wehrli Stadium,2002-07-27,CHI,3.0,0.0,RBNY,CHI
1161,2002.0,Regular Season,Rose Bowl,2002-07-27,LA,2.0,1.0,CLB,LA
1162,2002.0,Regular Season,Arrowhead Stadium,2002-07-27,SKC,2.0,1.0,SJ,SKC
1163,2002.0,Regular Season,Robert F. Kennedy Memorial Stadium,2002-07-27,DC,0.0,1.0,NE,NE
1164,2002.0,Regular Season,Cotton Bowl,2002-07-31,DAL,0.0,1.0,SKC,SKC
1165,2002.0,Regular Season,Giants Stadium,2002-07-31,RBNY,2.0,3.0,CLB,CLB
1166,2002.0,Regular Season,Cotton Bowl,2002-08-10,DAL,3.0,1.0,CHI,DAL
1167,2002.0,Regular Season,Rose Bowl,2002-08-10,LA,2.0,1.0,NE,LA
1168,2002.0,Regular Season,Empower Field at Mile High,2002-08-10,COL,2.0,1.0,CLB,COL
1169,2002.0,Regular Season,MAPFRE Stadium,2002-08-14,CLB,3.0,2.0,LA,CLB
1170,2002.0,Regular Season,Benedetti-Wehrli Stadium,2002-08-14,CHI,5.0,1.0,SKC,CHI
1171,2002.0,Regular Season,Rose Bowl,2002-08-17,LA,4.0,0.0,COL,LA
1172,2002.0,Regular Season,Giants Stadium,2002-08-17,RBNY,1.0,3.0,DAL,DAL
1173,2002.0,Regular Season,Arrowhead Stadium,2002-08-18,SKC,0.0,4.0,CLB,CLB
1174,2002.0,Regular Season,Gillette Stadium,2002-08-18,NE,0.0,2.0,CHI,CHI
1175,2002.0,Regular Season,Rose Bowl,2002-08-21,LA,2.0,1.0,SKC,LA
1176,2002.0,Regular Season,CEFCU Stadium,2002-08-21,SJ,3.0,1.0,DAL,SJ
1177,2002.0,Regular Season,Cotton Bowl,2002-08-24,DAL,1.0,0.0,LA,DAL
1178,2002.0,Regular Season,Benedetti-Wehrli Stadium,2002-08-24,CHI,1.0,2.0,NE,NE
1179,2002.0,Regular Season,Empower Field at Mile High,2002-08-24,COL,3.0,0.0,SJ,COL
1180,2002.0,Regular Season,Giants Stadium,2002-08-25,RBNY,1.0,0.0,DC,RBNY
1181,2002.0,Regular Season,Gillette Stadium,2002-08-28,NE,3.0,1.0,COL,NE
1182,2002.0,Regular Season,Arrowhead Stadium,2002-08-31,SKC,2.0,1.0,CHI,SKC
1183,2002.0,Regular Season,Rose Bowl,2002-08-31,LA,3.0,0.0,RBNY,LA
1184,2002.0,Regular Season,Robert F. Kennedy Memorial Stadium,2002-08-31,DC,4.0,2.0,SJ,DC
1185,2002.0,Regular Season,Empower Field at Mile High,2002-09-01,COL,3.0,2.0,DAL,COL
1186,2002.0,Regular Season,Cotton Bowl,2002-09-05,DAL,1.0,3.0,RBNY,RBNY
1187,2002.0,Regular Season,Gillette Stadium,2002-09-07,NE,3.0,0.0,DC,NE
1188,2002.0,Regular Season,CEFCU Stadium,2002-09-07,SJ,4.0,3.0,CLB,SJ
1189,2002.0,Regular Season,Benedetti-Wehrli Stadium,2002-09-07,CHI,1.0,2.0,LA,LA
1190,2002.0,Regular Season,Giants Stadium,2002-09-12,RBNY,0.0,1.0,DC,DC
1191,2002.0,Regular Season,Robert F. Kennedy Memorial Stadium,2002-09-14,DC,2.0,1.0,RBNY,DC
1192,2002.0,Regular Season,Cotton Bowl,2002-09-14,DAL,1.0,2.0,NE,NE
1193,2002.0,Regular Season,Rose Bowl,2002-09-14,LA,1.0,0.0,SJ,LA
1194,2002.0,Regular Season,Arrowhead Stadium,2002-09-14,SKC,1.0,2.0,COL,COL
1195,2002.0,Regular Season,MAPFRE Stadium,2002-09-14,CLB,2.0,0.0,CHI,CLB
1196,2002.0,Regular Season,Robert F. Kennedy Memorial Stadium,2002-09-19,DC,3.0,4.0,DAL,DAL
1197,2002.0,Regular Season,Gillette Stadium,2002-09-21,NE,3.0,0.0,RBNY,NE
1198,2002.0,Regular Season,CEFCU Stadium,2002-09-21,SJ,0.0,1.0,LA,LA
1199,2002.0,Regular Season,Benedetti-Wehrli Stadium,2002-09-22,CHI,2.0,1.0,CLB,CHI
1200,2002.0,Quarter-finals,Cotton Bowl,2002-09-25,DAL,4.0,2.0,COL,DAL
1201,2002.0,Quarter-finals,Rose Bowl,2002-09-25,LA,3.0,2.0,SKC,LA
1202,2002.0,Quarter-finals,CEFCU Stadium,2002-09-25,SJ,1.0,2.0,CLB,CLB
1203,2002.0,Quarter-finals,Gillette Stadium,2002-09-26,NE,2.0,0.0,CHI,NE
1204,2002.0,Quarter-finals,Arrowhead Stadium,2002-09-28,SKC,4.0,1.0,LA,SKC
1205,2002.0,Quarter-finals,Empower Field at Mile High,2002-09-28,COL,1.0,0.0,DAL,COL
1206,2002.0,Quarter-finals,MAPFRE Stadium,2002-09-28,CLB,2.0,1.0,SJ,CLB
1207,2002.0,Quarter-finals,Benedetti-Wehrli Stadium,2002-09-29,CHI,2.0,1.0,NE,CHI
1208,2002.0,Quarter-finals,Gillette Stadium,2002-10-02,NE,2.0,0.0,CHI,NE
1209,2002.0,Quarter-finals,Cotton Bowl,2002-10-02,DAL,1.0,2.0,COL,COL
1210,2002.0,Quarter-finals,Rose Bowl,2002-10-02,LA,5.0,2.0,SKC,LA
1211,2002.0,Semi-finals,Rose Bowl,2002-10-05,LA,4.0,0.0,COL,LA
1212,2002.0,Semi-finals,MAPFRE Stadium,2002-10-09,CLB,0.0,1.0,NE,NE
1213,2002.0,Semi-finals,Empower Field at Mile High,2002-10-09,COL,0.0,1.0,LA,LA
1214,2002.0,MLS Cup 2002,Gillette Stadium,2002-10-20,NE,0.0,1.0,LA,LA
1215,2003.0,Regular Season,Empower Field at Mile High,2003-04-12,COL,1.0,2.0,SJ,SJ
1216,2003.0,Regular Season,Giants Stadium,2003-04-12,RBNY,0.0,1.0,CLB,CLB
1217,2003.0,Regular Season,Arrowhead Stadium,2003-04-12,SKC,3.0,2.0,DC,SKC
1218,2003.0,Regular Season,Gillette Stadium,2003-04-19,NE,1.0,2.0,CLB,CLB
1219,2003.0,Regular Season,Arrowhead Stadium,2003-04-26,SKC,2.0,3.0,CHI,CHI
1220,2003.0,Regular Season,MAPFRE Stadium,2003-04-26,CLB,0.0,1.0,RBNY,RBNY
1221,2003.0,Regular Season,Dragon Stadium,2003-04-26,DAL,1.0,2.0,NE,NE
1222,2003.0,Regular Season,CEFCU Stadium,2003-04-26,SJ,1.0,0.0,LA,SJ
1223,2003.0,Regular Season,Gillette Stadium,2003-05-03,NE,0.0,2.0,SJ,SJ
1224,2003.0,Regular Season,Giants Stadium,2003-05-03,RBNY,2.0,1.0,COL,RBNY
1225,2003.0,Regular Season,Giants Stadium,2003-05-10,RBNY,1.0,0.0,DC,RBNY
1226,2003.0,Regular Season,MAPFRE Stadium,2003-05-10,CLB,2.0,0.0,COL,CLB
1227,2003.0,Regular Season,Gillette Stadium,2003-05-10,NE,2.0,0.0,LA,NE
1228,2003.0,Regular Season,Dragon Stadium,2003-05-10,DAL,1.0,3.0,SKC,SKC
1229,2003.0,Regular Season,Gillette Stadium,2003-05-17,NE,3.0,0.0,CHI,NE
1230,2003.0,Regular Season,Empower Field at Mile High,2003-05-17,COL,0.0,2.0,RBNY,RBNY
1231,2003.0,Regular Season,CEFCU Stadium,2003-05-17,SJ,4.0,3.0,CLB,SJ
1232,2003.0,Regular Season,MAPFRE Stadium,2003-05-24,CLB,2.0,3.0,NE,NE
1233,2003.0,Regular Season,Arrowhead Stadium,2003-05-24,SKC,2.0,1.0,LA,SKC
1234,2003.0,Regular Season,Giants Stadium,2003-05-24,RBNY,2.0,1.0,DAL,RBNY
1235,2003.0,Regular Season,Benedetti-Wehrli Stadium,2003-05-25,CHI,4.0,0.0,COL,CHI
1236,2003.0,Regular Season,Empower Field at Mile High,2003-05-31,COL,1.0,0.0,LA,COL
1237,2003.0,Regular Season,Dragon Stadium,2003-05-31,DAL,3.0,2.0,DC,DAL
1238,2003.0,Regular Season,CEFCU Stadium,2003-05-31,SJ,1.0,4.0,CHI,CHI
1239,2003.0,Regular Season,Robert F. Kennedy Memorial Stadium,2003-06-07,DC,2.0,0.0,CHI,DC
1240,2003.0,Regular Season,Dignity Health Sports Park,2003-06-07,LA,2.0,0.0,COL,LA
1241,2003.0,Regular Season,MAPFRE Stadium,2003-06-07,CLB,1.0,0.0,SJ,CLB
1242,2003.0,Regular Season,Arrowhead Stadium,2003-06-07,SKC,2.0,1.0,RBNY,SKC
1243,2003.0,Regular Season,Giants Stadium,2003-06-14,RBNY,2.0,3.0,CHI,CHI
1244,2003.0,Regular Season,Empower Field at Mile High,2003-06-14,COL,4.0,1.0,NE,COL
1245,2003.0,Regular Season,Robert F. Kennedy Memorial Stadium,2003-06-14,DC,3.0,0.0,CLB,DC
1246,2003.0,Regular Season,Dignity Health Sports Park,2003-06-14,LA,2.0,1.0,SKC,LA
1247,2003.0,Regular Season,Dragon Stadium,2003-06-14,DAL,1.0,2.0,SJ,SJ
1248,2003.0,Regular Season,Benedetti-Wehrli Stadium,2003-06-18,CHI,4.0,1.0,DAL,CHI
1249,2003.0,Regular Season,Giants Stadium,2003-06-21,RBNY,1.0,0.0,LA,RBNY
1250,2003.0,Regular Season,Arrowhead Stadium,2003-06-21,SKC,4.0,2.0,CHI,SKC
1251,2003.0,Regular Season,CEFCU Stadium,2003-06-21,SJ,2.0,1.0,CLB,SJ
1252,2003.0,Regular Season,Dragon Stadium,2003-06-21,DAL,3.0,1.0,COL,DAL
1253,2003.0,Regular Season,Gillette Stadium,2003-06-28,NE,3.0,2.0,COL,NE
1254,2003.0,Regular Season,Dignity Health Sports Park,2003-06-28,LA,3.0,0.0,DAL,LA
1255,2003.0,Regular Season,MAPFRE Stadium,2003-06-28,CLB,3.0,0.0,DC,CLB
1256,2003.0,Regular Season,Benedetti-Wehrli Stadium,2003-06-28,CHI,2.0,1.0,RBNY,CHI
1257,2003.0,Regular Season,Dragon Stadium,2003-07-02,DAL,1.0,3.0,DC,DC
1258,2003.0,Regular Season,Empower Field at Mile High,2003-07-04,COL,3.0,2.0,SKC,COL
1259,2003.0,Regular Season,Robert F. Kennedy Memorial Stadium,2003-07-05,DC,2.0,3.0,RBNY,RBNY
1260,2003.0,Regular Season,Dignity Health Sports Park,2003-07-09,LA,0.0,1.0,COL,COL
1261,2003.0,Regular Season,Arrowhead Stadium,2003-07-12,SKC,5.0,1.0,DAL,SKC
1262,2003.0,Regular Season,Benedetti-Wehrli Stadium,2003-07-12,CHI,1.0,2.0,DC,DC
1263,2003.0,Regular Season,CEFCU Stadium,2003-07-12,SJ,0.0,2.0,COL,COL
1264,2003.0,Regular Season,Gillette Stadium,2003-07-16,NE,1.0,2.0,DAL,DAL
1265,2003.0,Regular Season,Dragon Stadium,2003-07-19,DAL,1.0,2.0,RBNY,RBNY
1266,2003.0,Regular Season,MAPFRE Stadium,2003-07-19,CLB,0.0,1.0,SKC,SKC
1267,2003.0,Regular Season,Robert F. Kennedy Memorial Stadium,2003-07-19,DC,1.0,2.0,SJ,SJ
1268,2003.0,Regular Season,Benedetti-Wehrli Stadium,2003-07-19,CHI,3.0,1.0,NE,CHI
1269,2003.0,Regular Season,Benedetti-Wehrli Stadium,2003-07-26,CHI,2.0,0.0,SKC,CHI
1270,2003.0,Regular Season,CEFCU Stadium,2003-07-26,SJ,3.0,0.0,DAL,SJ
1271,2003.0,Regular Season,Empower Field at Mile High,2003-07-26,COL,1.0,0.0,RBNY,COL
1272,2003.0,Regular Season,Gillette Stadium,2003-07-27,NE,2.0,4.0,DC,DC
1273,2003.0,Regular Season,Dignity Health Sports Park,2003-07-30,LA,2.0,1.0,CLB,LA
1274,2003.0,Regular Season,Arrowhead Stadium,2003-08-08,SKC,0.0,1.0,SJ,SJ
1275,2003.0,Regular Season,Dignity Health Sports Park,2003-08-09,LA,3.0,1.0,CLB,LA
1276,2003.0,Regular Season,Robert F. Kennedy Memorial Stadium,2003-08-09,DC,1.0,0.0,NE,DC
1277,2003.0,Regular Season,Empower Field at Mile High,2003-08-09,COL,2.0,0.0,DAL,COL
1278,2003.0,Regular Season,Dragon Stadium,2003-08-13,DAL,0.0,3.0,SJ,SJ
1279,2003.0,Regular Season,Robert F. Kennedy Memorial Stadium,2003-08-13,DC,1.0,0.0,COL,DC
1280,2003.0,Regular Season,Empower Field at Mile High,2003-08-16,COL,2.0,1.0,CLB,COL
1281,2003.0,Regular Season,Dragon Stadium,2003-08-16,DAL,3.0,2.0,SKC,DAL
1282,2003.0,Regular Season,Benedetti-Wehrli Stadium,2003-08-16,CHI,3.0,1.0,DC,CHI
1283,2003.0,Regular Season,Benedetti-Wehrli Stadium,2003-08-20,CHI,1.0,0.0,LA,CHI
1284,2003.0,Regular Season,Dignity Health Sports Park,2003-08-23,LA,2.0,1.0,NE,LA
1285,2003.0,Regular Season,Dragon Stadium,2003-08-23,DAL,1.0,2.0,CLB,CLB
1286,2003.0,Regular Season,Giants Stadium,2003-08-24,RBNY,1.0,2.0,CHI,CHI
1287,2003.0,Regular Season,CEFCU Stadium,2003-08-24,SJ,1.0,0.0,DC,SJ
1288,2003.0,Regular Season,Gillette Stadium,2003-08-30,NE,5.0,1.0,CHI,NE
1289,2003.0,Regular Season,Dignity Health Sports Park,2003-08-30,LA,2.0,1.0,DAL,LA
1290,2003.0,Regular Season,CEFCU Stadium,2003-08-30,SJ,1.0,2.0,COL,COL
1291,2003.0,Regular Season,MAPFRE Stadium,2003-08-31,CLB,1.0,0.0,SKC,CLB
1292,2003.0,Regular Season,Arrowhead Stadium,2003-09-06,SKC,1.0,2.0,RBNY,RBNY
1293,2003.0,Regular Season,Empower Field at Mile High,2003-09-06,COL,2.0,1.0,DAL,COL
1294,2003.0,Regular Season,Robert F. Kennedy Memorial Stadium,2003-09-06,DC,2.0,1.0,LA,DC
